"Borough.Code","Block.Number","Lot.Number","Tax.Year","Owner.Name","Property.Address","Granted.Reduction.Amount","Tax.Class.Code","FULLVAL","tax_saved","percent_red","boroughs"
1,809,64,2018,"RAP 34TH ST LLC","134 WEST 34 STREET",1549000,"4",13720000,162861.86,0.112900874635569,"Manhattan"
3,4597,53,2018,"VINEGAR HILL ASSET LL","83 EAST 94 STREET",18150,"2",887000,2289.078,0.0204622322435175,"Brooklyn"
4,3198,33,2018,"94-11 69 AVE. CORP.","94-11 69 AVENUE",135250,"2",3745000,17057.73,0.0361148197596796,"Queens"
4,3104,1,2018,"KAMSON LLC","91-04 63 DRIVE",41450,"4",481000,4358.053,0.0861746361746362,"Queens"
1,1560,14,2018,"LOQUTIS 80CO. LLC.","433 EAST 80 STREET",85050,"2",5646000,10726.506,0.0150637619553666,"Manhattan"
2,2908,8,2018,"EMMERICH KOCH","4130 PARK AVENUE",28950,"4",971000,3043.803,0.0298146240988671,"Bronx"
2,3395,80,2018,"4201 WEBSTER REALTY L","4201 WEBSTER AVENUE",104350,"4",1943000,10971.359,0.0537056098816263,"Bronx"
1,1311,33,2018,"AMERICAN JEWISH COMMI","165 EAST 56 STREET",1000400,"4",18412000,105182.056,0.0543341299152727,"Manhattan"
1,2171,12,2018,"NAGLE APARTMENTS CORP","31 NAGLE AVENUE",206550,"2",7419000,26050.086,0.0278406793368378,"Manhattan"
1,412,9,2018,"188 ORCHARD STREET CO","188 ORCHARD STREET",75200,"2",2756000,9484.224,0.0272859216255443,"Manhattan"
4,539,14,2018,"SMRH REALTY CORP.","14-30 ASTORIA BOULEVA",18950,"4",1032000,1992.403,0.0183624031007752,"Queens"
4,9317,61,2018,"HARPECK REALTY CO. LL","91-02 111 STREET",0,"2",1286000,0,0,"Queens"
1,1033,19,2018,"THERA REALTY LLC","325 WEST 42 STREET",244600,"2",3948000,30848.952,0.0619554204660588,"Manhattan"
1,912,1102,2018,"THE FUTURE","200 EAST 32 STREET",27800,"4",604000,2922.892,0.0460264900662252,"Manhattan"
4,1703,87,2018,"ASTORIA BLVD FAMILY,","108-14 ASTORIA BOULEV",0,"4",714000,0,0,"Queens"
1,1332,16,2018,"231 EAST 58TH STREET","231 EAST 58 STREET",135450,"2",4410000,17082.954,0.0307142857142857,"Manhattan"
1,572,8,2018,"66 WEST ASSOCIATES LL","416 AVENUE OF THE AME",569550,"2",9599000,71831.646,0.0593343056568393,"Manhattan"
5,2159,13,2018,"C & A REALTY HOLDING","3122 VICTORY BOULEVAR",10200,"4",196000,1072.428,0.0520408163265306,"Staten Island"
1,1873,29,2018,"842-844 AMSTERDAM AVE","842 AMSTERDAM AVENUE",64200,"2",2616000,8096.904,0.0245412844036697,"Manhattan"
1,556,52,2018,"126 E. 12TH STREET OW","126 EAST 12 STREET",194500,"2",7210000,24530.34,0.0269764216366158,"Manhattan"
2,5356,6,2018,"DENISE RALPH LLC","3139 EAST TREMONT AVE",45550,"4",1139000,4789.127,0.0399912203687445,"Bronx"
2,5639,1,2018,"SAMMYS FISHBOX RLTY C","70 CITY ISLAND AVENUE",0,"4",208000,0,0,"Bronx"
3,1336,6,2018,"TANNER WOLF & GOLDBER","63 SCHENECTADY AVENUE",24375,"4",851000,2562.7875,0.0286427732079906,"Brooklyn"
3,2135,1501,2018,"THE 34 SOUTH 9TH STRE","34 SOUTH 9 STREET",64879,"2",433374,8182.53948,0.149706719830908,"Brooklyn"
4,4591,145,2018,"LE HAVRE OWNERS CORP.","10-34 166 STREET",0,"2",3155000,0,0,"Queens"
1,1655,35,2018,"226-230 EAST 106TH ST","230 EAST 106 STREET",118400,"4",2058000,12448.576,0.0575315840621963,"Manhattan"
4,8132,56,2018,"25301 NORTHERN BLVD C","253-01 NORTHERN BOULE",87150,"4",1227000,9162.951,0.0710268948655257,"Queens"
4,2546,60,2018,"54-60 48TH STREET HOL","54-60 48 STREET",33600,"4",908000,3532.704,0.0370044052863436,"Queens"
4,662,34,2018,"JEANGOLD REALTY CORP.","28-36 STEINWAY STREET",59150,"4",1687000,6219.031,0.0350622406639004,"Queens"
5,7534,189,2018,"PLEASANT PLAINS SQUAR","6395 AMBOY ROAD",204850,"4",1233000,21537.929,0.166139497161395,"Staten Island"
4,663,45,2018,"BAXTER LLC","28-59 STEINWAY STREET",178930,"2",3450000,22566.6516,0.051863768115942,"Queens"
1,576,201,2018,"VILLAGE HOUSE","60 WEST 13 STREET",8959,"2",338564,1129.90908,0.0264617620302218,"Manhattan"
2,2771,170,2018,"POINT H. REALTY CORP.","433 BARRETTO STREET",16800,"4",454000,1766.352,0.0370044052863436,"Bronx"
5,5511,33,2018,"R & A HOLDING CORP","3733 RICHMOND AVENUE",58500,"4",1130000,6150.69,0.0517699115044248,"Staten Island"
4,14048,74,2018,"LUCKY STAR CBB LLC","161-22 CROSS BAY BOUL",42750,"4",790000,4494.735,0.0541139240506329,"Queens"
4,857,5,2018,"NIKAY PROPERTIES LLC","21-71 27 STREET",28700,"2",1286000,3619.644,0.0223172628304821,"Queens"
3,7597,42,2018,"LOUDAL REALTY INC.","1682 FLATBUSH AVENUE",364200,"2",2176000,45932.904,0.167371323529412,"Brooklyn"
4,2453,18,2018,"7920 REALTY LLC","79-16 QUEENS BOULEVAR",0,"4",471000,0,0,"Queens"
3,7753,58,2018,"MICHELL WOLF LLC","1656 UTICA AVENUE",114500,"4",2290000,12038.53,0.05,"Brooklyn"
4,7945,25,2018,"UNITED VETERANS MUTUA","224-10 HILLSIDE AVENU",0,"2",10520000,0,0,"Queens"
2,2851,29,2018,"1857 WALTON REALTY LL","1857 WALTON AVENUE",76050,"2",1960000,9591.426,0.0388010204081633,"Bronx"
4,5051,20,2018,"SANFORD EQUITIES CORP","144-41 SANFORD AVENUE",291425,"2",10697000,36754.521,0.0272436197064598,"Queens"
3,4588,84,2018,"NULIFE OF UTICA, LLC.","924 EAST NEW YORK AVE",0,"4",168000,0,0,"Brooklyn"
4,10906,33,2018,"HOLLIS 26 LLC","203-07 HOLLIS AVENUE",25900,"4",302000,2723.126,0.0857615894039735,"Queens"
1,1022,61,2018,"FIFTY FIRST-CAPITOL A","834 8 AVENUE",1965750,"2",58035000,247920.39,0.0338718014990954,"Manhattan"
5,3350,23,2018,"Y&M LLC","1432 HYLAN BOULEVARD",78300,"4",654000,8232.462,0.119724770642202,"Staten Island"
4,454,20,2018,"QUEENBEA 43-56 LLC","43-56 10 STREET",24600,"4",1188000,2586.444,0.0207070707070707,"Queens"
3,5748,31,2018,"RONALD TESTA","6426 NEW UTRECHT AVEN",124100,"4",608000,13047.874,0.204111842105263,"Brooklyn"
1,500,1601,2018,"THE 109 GREENE STREET","107 GREENE STREET",108105,"4",4367890,11366.1597,0.0247499364681803,"Manhattan"
1,172,1209,2018,"LAWRENCE DEVINE","81 WHITE STREET",108291,"2",1534424,13657.66092,0.0705743653644625,"Manhattan"
1,1568,31,2018,"436-438 EAST 89 REALT","436 EAST 89 STREET",278700,"2",5846000,35149.644,0.0476736229900787,"Manhattan"
1,454,66,2018,"LEEDS HOUSE, INC.","307 EAST 12 STREET",93650,"2",2597000,11811.138,0.0360608394301117,"Manhattan"
1,1170,1104,2018,"APTHORP CONDOMINIUM","2211 BROADWAY",50312,"2",1242260,6345.34944,0.040500378342698,"Manhattan"
3,1899,1805,2018,"THE 116 SKILLMAN STRE","116 SKILLMAN STREET",4780,"2",60693,602.8536,0.0787570230504342,"Brooklyn"
1,1615,1118,2018,"1280 FIFTH CONDOMINIU","1280 5 AVENUE",13290,"4",107396,1397.3106,0.123747625609892,"Manhattan"
1,1028,17,2018,"211 WEST 56 ASSOCIATE","1752 BROADWAY",1742900,"2",90262000,219814.548,0.019309343909951,"Manhattan"
1,1263,41,2018,"UOB REALTY (USA) LIMI","592 5 AVENUE",1724100,"4",33498000,181271.874,0.0514687444026509,"Manhattan"
1,1048,20,2018,"PARK TOWERS SOUTH CO.","315 WEST 57 STREET",0,"2",118317000,0,0,"Manhattan"
1,1627,25,2018,"EGA HOLDINGS, LLC","157 EAST 99 STREET",56300,"2",2414000,7100.556,0.0233222866611433,"Manhattan"
3,4363,28,2018,"ORLY MANAGEMENT AND R","872 SHEPHERD AVENUE",52725,"4",513000,5543.5065,0.102777777777778,"Brooklyn"
1,1171,1402,2018,"THE BOARD OF MANAGERS","220 RIVERSIDE BOULEVA",7904,"4",343000,831.02656,0.0230437317784257,"Manhattan"
1,1976,29,2018,"THE TRUSTEES OF COLUM","1240 AMSTERDAM AVENUE",105640,"2",4587000,13323.3168,0.023030303030303,"Manhattan"
1,1429,47,2018,"GAST HOUSE, L.L.C.","1303 3 AVENUE",187100,"2",4638000,23597.052,0.0403406640793445,"Manhattan"
3,6216,60,2018,"PARISI-PATEL, INC.","1835 BAY RIDGE PARKWA",74700,"4",1566000,7853.958,0.0477011494252874,"Brooklyn"
4,12980,47,2018,"IVY CROSS ISLAND PLAZ","242-08 133 AVENUE",0,"4",189000,0,0,"Queens"
2,2683,35,2018,"JAYDEE REALTY LLC","605 SOUTHERN BOULEVAR",60400,"4",1712000,6350.456,0.0352803738317757,"Bronx"
3,236,88,2018,"MANSION HOUSE OWNER'S","145 HICKS STREET",765200,"2",15636000,96507.024,0.048938347403428,"Brooklyn"
4,658,38,2018,"38-02 31ST AVENUE REA","38-02 31 AVENUE",86400,"4",670000,9084.096,0.128955223880597,"Queens"
1,1212,22,2018,"TWO TEN NET TEN, L.L.","129 WEST 81 STREET",77950,"2",2815000,9831.054,0.0276909413854352,"Manhattan"
3,2556,45,2018,"KENT/GREENPOINT LLC","13 GREENPOINT AVENUE",92050,"4",1649000,9678.137,0.0558217101273499,"Brooklyn"
3,3407,56,2018,"MB-DJ REALTY LLC.","1345 HALSEY STREET",32750,"4",1055000,3443.335,0.031042654028436,"Brooklyn"
3,1176,98,2018,"FSG HDFC","840 WASHINGTON AVENUE",101180,"2",1118000,12760.8216,0.0905008944543828,"Brooklyn"
2,3048,30,2018,"JOEEFI LLC","546 EAST 182 STREET",62700,"2",1506000,7907.724,0.0416334661354582,"Bronx"
1,1833,1501,2018,"COLUMBUS SQUARE 775 L","775 COLUMBUS AVENUE",367150,"2",16927000,46304.958,0.0216901990902109,"Manhattan"
1,620,68,2018,"240 WEST 4TH STREET A","236 WEST 4 STREET",212210,"2",6476000,26763.9252,0.0327686843730698,"Manhattan"
4,656,56,2018,"STEINWAY ACQUISITION","32-46 STEINWAY STREET",217650,"4",2317000,22883.721,0.0939361242986621,"Queens"
1,517,1001,2018,"VILLAGE ROSE LLC","131 THOMPSON STREET",66583,"4",518613,7000.53662,0.128386677541828,"Manhattan"
1,503,9,2018,"SULLIVAN PROPERTIES,","113 SULLIVAN STREET",341450,"2",4981000,43063.674,0.0685504918691026,"Manhattan"
4,9107,1,2018,"BRENDAN'S LIBERTY FUE","86-02 103 AVENUE",67500,"4",350000,7096.95,0.192857142857143,"Queens"
3,5483,72,2018,"DARILL REALTY CORP.","1053 DAHILL ROAD",62250,"4",405000,6544.965,0.153703703703704,"Brooklyn"
3,1861,12,2018,"F H FULTON REALTY COR","1304 FULTON STREET",85250,"4",1145000,8963.185,0.0744541484716157,"Brooklyn"
3,1004,31,2018,"P. HENDEL PRODUCTS CO","262 8 STREET",25550,"4",1059000,2686.327,0.0241265344664778,"Brooklyn"
1,1310,1303,2018,"THE 140 EAST 56TH STR","140 EAST 56 STREET",14881,"4",264558,1564.58834,0.056248535292828,"Manhattan"
1,1117,1004,2018,"8 WEST 65 STREET COND","8 WEST 65 STREET",6594,"2",226797,831.63528,0.0290744586568605,"Manhattan"
1,1722,41,2018,"JBAM TRG 125 LLC","8 WEST 125 STREET",1076550,"4",8359000,113188.467,0.128789328867089,"Manhattan"
1,591,54,2018,"70 CHRISTOPHER REALTY","110 7 AVENUE SOUTH",62150,"4",1267000,6534.451,0.0490528808208366,"Manhattan"
4,6760,53,2018,"CONCORD REALTY INC","65-06 163 STREET",53250,"2",685000,6715.89,0.0777372262773723,"Queens"
1,140,1201,2018,"JEFFREY A. TABAK","137 READE STREET",62774,"4",750609,6600.05836,0.0836307584907722,"Manhattan"
3,5891,7,2018,"LAED BAY LLC","7101 3 AVENUE",47100,"2",1338000,5940.252,0.0352017937219731,"Brooklyn"
1,193,12,2018,"RUE BLANC CORP.","44 WHITE STREET",234750,"4",2615000,24681.615,0.0897705544933078,"Manhattan"
1,557,12,2018,"812-816 BROADWAY LLC","812 BROADWAY",152900,"4",7562000,16075.906,0.0202195186458609,"Manhattan"
3,255,42,2018,"44 COURT STREET LLC","186 REMSEN STREET",0,"4",2182000,0,0,"Brooklyn"
1,920,44,2018,"STAMFORD STRAWBERRY H","EAST 40 STREET",136800,"4",912000,14383.152,0.15,"Manhattan"
1,1368,5,2018,"405 EAST 56TH STREET","405 EAST 56 STREET",813200,"2",32696000,102560.784,0.0248715439197455,"Manhattan"
1,1202,36,2018,"285 CENTRAL PARK WEST","285 CENTRAL PARK WEST",1988750,"2",47975000,250821.15,0.0414538822303283,"Manhattan"
2,3029,2,2018,"2020 WEBSTER LLC","2020 WEBSTER AVENUE",85700,"4",746000,9010.498,0.114879356568365,"Bronx"
1,1749,56,2018,"BRAVO REALTY CORP.","28 EAST 125 STREET",40050,"2",1668000,5051.106,0.0240107913669065,"Manhattan"
1,1441,35,2018,"LRL/JRH 67, LLC","336 EAST 67 STREET",101890,"2",4704000,12850.3668,0.0216602891156463,"Manhattan"
1,557,14,2018,"812-816 BROADWAY LLC","816 BROADWAY",195400,"4",2712000,20544.356,0.0720501474926254,"Manhattan"
4,9976,31,2018,"139TH STREET PROPERTI","89-15 139 STREET",24100,"4",338000,2533.874,0.071301775147929,"Queens"
1,1219,1003,2018,"GELODA BRIARWOOD CORP","100 WEST 89 STREET",986178,"4",6635950,103686.75492,0.148611427150596,"Manhattan"
5,5495,92,2018,"ELTINGVILLE SHOPPING","4456 AMBOY ROAD",113400,"4",3652000,11922.876,0.0310514786418401,"Staten Island"
1,833,54,2018,"PND LLC","16 WEST 32 STREET",301750,"4",17515000,31725.995,0.0172280902083928,"Manhattan"
4,1450,39,2018,"JACKSON HEIGHTS PLAZA","34-59 89 STREET",145500,"2",3296000,18350.46,0.0441444174757282,"Queens"
1,543,15,2018,"MINETTA LANE OWNERS L","122 WEST 3 STREET",293400,"4",12152000,30848.076,0.0241441737985517,"Manhattan"
4,2223,20,2018,"108-48 70TH ROAD OWNE","108-48 70 ROAD",517750,"2",10795000,65298.63,0.0479620194534507,"Queens"
3,5065,40,2018,"176 CLARKSON AVE. LLC","176 CLARKSON AVENUE",264290,"2",5298000,33332.2548,0.0498848622121555,"Brooklyn"
4,10759,144,2018,"ALLSTAR SALES CO.","215-48 JAMAICA AVENUE",119100,"4",898000,12522.174,0.132628062360802,"Queens"
1,839,1105,2018,"1010 SIXTH AVENUE ASS","66 WEST 38 STREET",0,"2",9262000,0,0,"Manhattan"
1,1432,12,2018,"231 EAST 77 HOUSING D","231 EAST 77 STREET",51300,"2",1414000,6469.956,0.0362800565770863,"Manhattan"
1,1092,16,2018,"UNITED PARCEL SERVICE","605 WEST 44 STREET",3466300,"4",19434000,364446.782,0.178362663373469,"Manhattan"
4,1841,1,2018,"THE 89 BONNIE REALTY","89-20 55 AVENUE",483500,"2",9630000,60979.02,0.0502076843198338,"Queens"
3,2927,125,2018,"WEST TERMINAL LLC","7 REWE STREET",405650,"4",7457000,42650.041,0.0543985516963926,"Brooklyn"
1,722,26,2018,"SILVERBOW REALTY CO.,","415 WEST 24 STREET",535750,"2",9955000,67568.79,0.0538171772978403,"Manhattan"
3,8014,7,2018,"VINCENT CAPALBO,LLC","7720 FLATLANDS AVENUE",110150,"4",1267000,11581.171,0.0869376479873717,"Brooklyn"
3,6035,45,2018,"AAU FIFTH AVE REALTY","8514 5 AVENUE",58300,"4",774000,6129.662,0.0753229974160207,"Brooklyn"
1,1363,26,2018,"BEEKMAN CAMPANILE, IN","450 EAST 52 STREET",438950,"2",15531000,55360.374,0.028262829180349,"Manhattan"
3,488,11,2018,"BAY STREET EQUITIES L","215 BAY STREET",33950,"4",1231000,3569.503,0.0275792038992689,"Brooklyn"
3,6780,12,2018,"BRG 18 LLC","1715 KINGS HIGHWAY",81400,"2",5792000,10266.168,0.0140538674033149,"Brooklyn"
1,1870,1107,2018,"GRAMONT OWNERS CORP.","2600 BROADWAY",1640350,"2",31423000,206880.942,0.052202208573338,"Manhattan"
3,6681,415,2018,"1802 OCEAN PARKWAY OW","1802 OCEAN PARKWAY",227450,"2",7831000,28685.994,0.0290448218618312,"Brooklyn"
1,1248,14,2018,"CAMBRIDGE DEVELOPMENT","333 WEST 86 STREET",3153450,"4",50541000,331553.733,0.062393898023387,"Manhattan"
3,2721,1001,2018,"THE 610 UNION CONDOMI","610 UNION AVENUE",692,"4",16625,72.75688,0.0416240601503759,"Brooklyn"
1,1170,1010,2018,"200 WEST 79TH STREET","200 WEST 79 STREET",741600,"2",53648000,93530.592,0.0138234416940054,"Manhattan"
5,5268,10,2018,"GVS ASSOCIATES, LLC","4143 RICHMOND AVENUE",280600,"4",2068000,29502.284,0.13568665377176,"Staten Island"
1,1879,43,2018,"UPPER BROADWAY J LLC","216 WEST 108 STREET",97400,"2",2172000,12284.088,0.0448434622467772,"Manhattan"
1,476,54,2018,"RESTORATION REALTY DE","26 THOMPSON STREET",171200,"2",3936000,21591.744,0.0434959349593496,"Manhattan"
3,6887,1011,2018,"JOHN INGRAVALLO","2761 BATH AVENUE",7025,"4",224500,738.6085,0.0312917594654788,"Brooklyn"
1,622,24,2018,"GREEN TOMATO L.L.C.","93 PERRY STREET",89500,"2",2610000,11287.74,0.0342911877394636,"Manhattan"
1,1169,1001,2018,"MORGAN CONDOMINIUM","200 WEST 78 STREET",20690,"4",658244,2175.3466,0.0314321133196808,"Manhattan"
1,143,1103,2018,"DUANE STREET ISLAND C","177 DUANE STREET",120700,"2",4046000,15222.684,0.0298319327731092,"Manhattan"
3,8411,1,2018,"7001 EAST 71 STREET L","7001 AVENUE U",960900,"4",2722000,101029.026,0.353012490815577,"Brooklyn"
2,5793,457,2018,"3520-52 JOHNSON LLC","3520 JOHNSON AVENUE",409200,"4",7576000,43023.288,0.054012671594509,"Bronx"
2,2768,333,2018,"BAR-OAK REALTY CO.","540 MANIDA STREET",58700,"4",1686000,6171.718,0.0348161328588375,"Bronx"
4,10322,40,2018,"GAL REALTY CORP.","181-22 93 AVENUE",52650,"4",407000,5535.621,0.129361179361179,"Queens"
2,2976,82,2018,"DON LW LLC","1357 SOUTHERN BOULEVA",88500,"2",2266000,11161.62,0.0390556045895852,"Bronx"
4,580,22,2018,"SOCIETY OF EPIROTES ""","25-14 BROADWAY",155250,"4",1965000,16322.985,0.0790076335877863,"Queens"
4,569,39,2018,"BUTCH I REALTY, INC.","23-24 31 AVENUE",50800,"2",1624000,6406.896,0.0312807881773399,"Queens"
3,4521,1,2018,"SIT REALTY LLC","885 SHEPHERD AVENUE",53600,"4",1808000,5635.504,0.029646017699115,"Brooklyn"
1,573,31,2018,"20 WEST 10TH STREET L","20 WEST 10 STREET",250900,"2",5002000,31643.508,0.0501599360255898,"Manhattan"
2,5610,6,2018,"500 BRUSH LLC","500 BRUSH AVENUE",428600,"4",10358000,45063.004,0.0413786445259703,"Bronx"
3,482,9,2018,"P. HENDEL PRODUCTS CO","357 HAMILTON AVENUE",22000,"4",660000,2313.08,0.0333333333333333,"Brooklyn"
1,2176,36,2018,"436 FORT WASHINGTON R","436 FT WASHINGTON AVE",149850,"2",5765000,18899.082,0.0259930615784909,"Manhattan"
1,20,13,2018,"STAHL MIDTOWN PROPERT","49 BROADWAY",185600,"4",6768000,19513.984,0.0274231678486998,"Manhattan"
4,9305,11,2018,"FSJ REALTY GROUP LLC","87-16 116 STREET",162500,"4",1950000,17085.25,0.0833333333333333,"Queens"
1,497,12,2018,"ROYAL CROSPIN CORPORA","552 BROADWAY",2292200,"4",59316000,241001.908,0.0386438734911322,"Manhattan"
1,474,1547,2018,"RL MERCER LLC","40 MERCER STREET",189118,"4",7642485,19883.86652,0.0247456161183175,"Manhattan"
3,6442,5,2018,"CROPSEY-20TH AVE. COR","2001 CROPSEY AVENUE",40820,"4",1087000,4291.8148,0.0375528978840846,"Brooklyn"
2,3324,164,2018,"SENIOR CONSTRUCTION C","3413 JEROME AVENUE",144300,"4",2514000,15171.702,0.0573985680190931,"Bronx"
2,2447,11,2018,"224 -236 REALTY LLC","224 EAST 165 STREET",43550,"2",1109000,5492.526,0.0392696122633003,"Bronx"
1,1501,40,2018,"ELEVEN TWELVE CORPORA","1112 PARK AVENUE",2274250,"2",40165000,286828.41,0.0566226814390639,"Manhattan"
3,391,1001,2018,"PONCE DE LEON FEDERAL","173 SMITH STREET",5765,"4",213506,606.1321,0.0270015830936835,"Brooklyn"
1,1331,22,2018,"1085 COMPANY, LLC","1085 2 AVENUE",109400,"4",1832000,11502.316,0.0597161572052402,"Manhattan"
3,6614,17,2018,"1530 EAST 8TH ST. COR","1530 EAST 8 STREET",669500,"2",10010000,84437.34,0.0668831168831169,"Brooklyn"
1,837,4,2018,"METROPOLITAN IMPEX, I","966 AVENUE OF THE AME",66600,"4",2302000,7002.324,0.0289313640312771,"Manhattan"
5,5965,40,2018,"JADD LLC","1757 ARTHUR KILL ROAD",71950,"4",1671000,7564.823,0.0430580490724117,"Staten Island"
1,454,60,2018,"315 321 APT. CORP.","321 EAST 12 STREET",110650,"2",3857000,13955.178,0.0286880995592429,"Manhattan"
1,1324,47,2018,"835 M & D LIMITED PAR","835 3 AVENUE",273800,"4",6164000,28787.332,0.0444192083062946,"Manhattan"
1,2237,8,2018,"SEADYCK LLC","1 SEAMAN AVENUE",666900,"2",11482000,84109.428,0.0580822156418742,"Manhattan"
1,1381,10,2018,"SYLLER REALTY LLC","11 EAST 66 STREET",48700,"2",3066000,6142.044,0.015883887801696,"Manhattan"
4,8178,8,2018,"MANOR HOUSE OWNERS CO","241-20 NORTHERN BOULE",613650,"2",12697000,77393.538,0.04833031424746,"Queens"
3,1715,1406,2018,"BEDFORD PALACE CONDOM","464 FLUSHING AVENUE",14309,"2",130317,1804.65108,0.109801484073452,"Brooklyn"
1,1309,1,2018,"RAR2 - 405 PARK, LLC","405 PARK AVENUE",2762100,"4",81138000,290407.194,0.034042002514235,"Manhattan"
3,7125,66,2018,"M.M.M. SCABA INC.","2299 MC DONALD AVENUE",74440,"4",1352000,7826.6216,0.0550591715976331,"Brooklyn"
1,834,16,2018,"STANFORD NEW YORK LLC","43 WEST 32 STREET",833700,"4",22186000,87655.218,0.0375777517353286,"Manhattan"
1,877,13,2018,"50 GRAMERCY PARK NORT","50 GRAMERCY PARK NORT",763050,"2",21029000,96235.866,0.0362856055922773,"Manhattan"
1,460,29,2018,"RENAISSANCE 236 EAST","236 EAST 5 STREET",376660,"2",8527000,47504.3592,0.0441726281224346,"Manhattan"
1,1205,22,2018,"5-15 W. 91 LLC","5 WEST 91 STREET",359958,"2",10159000,45397.90296,0.0354324244512255,"Manhattan"
3,7122,8,2018,"222 AVENUE U, LLC","222 AVENUE U",37850,"4",473000,3979.549,0.0800211416490486,"Brooklyn"
4,1162,27,2018,"MURKO MACHINERY & DIE","32-38 62 STREET",25650,"4",1177000,2696.841,0.0217926932880204,"Queens"
1,887,13,2018,"31117 LLC","117 EAST 31 STREET",226650,"4",3397000,23829.981,0.0667206358551663,"Manhattan"
4,13198,39,2018,"233 MERRICK REALTY LL","234-32 MERRICK BOULEV",28850,"4",853000,3033.289,0.0338218053927315,"Queens"
1,1024,131,2018,"METROPOLITAN 810 7TH","1672 BROADWAY",582400,"4",16752000,61233.536,0.0347659980897803,"Manhattan"
4,1544,27,2018,"JDZ HOLDING LLC","83-02 BROADWAY",331850,"4",2973000,34890.709,0.111621257988564,"Queens"
4,628,4,2018,"ALPHA REALTY II LLC","28-41 34 STREET",164350,"2",2033000,20727.822,0.0808411214953271,"Queens"
3,433,46,2018,"PONTONE BROTHERS CORP","577 UNION STREET",19950,"4",351000,2097.543,0.0568376068376068,"Brooklyn"
4,214,40,2018,"RXR SMP OWNER LLC","37-02 NORTHERN BOULEV",1247650,"4",43185000,131177.921,0.0288908185712632,"Queens"
4,9226,31,2018,"112 JAMAICA LLC","112-07 JAMAICA AVENUE",62550,"4",839000,6576.507,0.0745530393325387,"Queens"
1,2054,56,2018,"401 EDGECOMBE PARTNER","401 EDGECOMBE AVENUE",212400,"2",7023000,26787.888,0.0302434856898761,"Manhattan"
1,1143,61,2018,"CITIBANK, N.A.","170 WEST 72 STREET",500800,"4",11364000,52654.112,0.0440689897923266,"Manhattan"
1,1673,1002,2018,"325 EAST 101ST STREET","325 EAST 101 STREET",121000,"2",6980000,15260.52,0.0173352435530086,"Manhattan"
1,1311,59,2018,"APPLE EIGHT HOSPITALI","698 LEXINGTON AVENUE",390900,"4",5302000,41099.226,0.0737268955111279,"Manhattan"
2,4857,49,2018,"LEE, SUHAK","840 EAST 233 STREET",68850,"4",913000,7238.889,0.0754107338444688,"Bronx"
1,1882,20,2018,"ACQUISITION AMERICA V","515 CATHEDRAL PARKWAY",547283,"2",15499000,69023.33196,0.0353108587650816,"Manhattan"
5,427,30,2018,"NEW YORK COMMUNITY BA","832 JEWETT AVENUE",93950,"4",1631000,9877.903,0.0576026977314531,"Staten Island"
1,562,40,2018,"35 EAST 10TH STREET R","35 EAST 10 STREET",511700,"2",12026000,64535.604,0.0425494761350407,"Manhattan"
1,1262,17,2018,"77 NY @ 46 ST. LLC","45 WEST 46 STREET",187300,"4",3794000,19692.722,0.049367422245651,"Manhattan"
3,3154,18,2018,"134 NOLL STREET CORP.","134 NOLL STREET",228500,"4",2930000,24024.49,0.0779863481228669,"Brooklyn"
1,696,1103,2018,"245 10TH AVENUE CONDO","245 10 AVENUE",58042,"2",859875,7320.25704,0.067500508794883,"Manhattan"
1,696,65,2018,"ONBAR, LLC","210 11 AVENUE",797150,"4",27847000,83812.351,0.0286260638488886,"Manhattan"
4,702,19,2018,"43RD STREET ASSOCIATE","25-61 43 STREET",75350,"2",1923000,9503.142,0.0391835673426937,"Queens"
4,2138,1,2018,"N.Y. REALTY COMPANY,","103-01 QUEENS BOULEVA",330750,"4",6981000,34775.055,0.0473785990545767,"Queens"
4,9677,167,2018,"GROVE LLC","147-28 90 AVENUE",98300,"2",4734000,12397.596,0.0207646810308407,"Queens"
2,4643,1,2018,"RIVERDALE EQUITIES LT","3509 WHITE PLAINS ROA",94350,"4",3288000,9919.959,0.0286952554744526,"Bronx"
1,1272,26,2018,"BDC 56 LLC","13 WEST 56 STREET",268200,"4",22596000,28198.548,0.0118693574083909,"Manhattan"
4,1268,13,2018,"THE ALLENDALE APARTME","34-24 82 STREET",194840,"2",7387000,24573.2208,0.0263760660620008,"Queens"
